id,course_id,english,russian
1145,2,thus,таким образом
1146,2,wet,мокрый
1147,2,value,~ценность, величина~
1148,2,wonderful,удивительный
1149,2,yourself,себя
1150,2,you,вы
1151,2,witch,ведьма
1152,2,winter,зима
1153,2,wind,~ветер, извиваться~
1154,2,tiny,крошечный
1155,2,tribal,~родовой, из племени~
1156,2,unify,унифицировать
1157,2,unemployment,безработица
1158,2,prolong,продлевать
1159,2,mansion,большой особняк
1160,2,mouse,мышь
1161,2,overlap,перекрывать
1162,2,occur,случаться
1163,2,politics,политика
1164,2,happen,случаться
1165,2,expect,ожидать
1166,2,complicated,усложненный
1167,2,decay,загнивание
1168,2,deck,палуба
1169,2,although,хотя
1170,2,about,о
1171,2,advice,совет
1172,2,chemist,химик
1173,2,bind,связывать
1174,2,british,британский
1175,2,coast,побережье
1176,2,age,возраст
1177,2,already,уже
1178,2,anybody,кто-нибудь
1179,2,country,страна
1180,2,cost,цена
1181,2,hero,герой
1182,2,gray,серый
1183,2,gear,коробка скоростей
1184,2,irony,ирония
1185,2,legislature,законодательн.орган
1186,2,honeymoon,медовый месяц
1187,2,hoax,обман
1188,2,rigid,жесткий
1189,2,report,доклад
1190,2,sea,море
1191,2,trend,тенденция
1192,2,trade,торговля
1193,2,tie,галстук
1194,2,tired,усталый
1195,2,wood,~лес, дерево~
1196,2,who,кто
1197,2,walk,идти пешком
1198,2,tree,дерево
1199,2,unofficial,неофициальный
1200,2,thread,нить
1201,2,spy,шпион
1202,2,reputation,репутация
1203,2,inquire,наводить справки
1204,2,inexperienced,неопытный
1205,2,glamour,обаяние
1206,2,foot,нога
1207,2,grand,рояль
1208,2,gypsy,цыганский
1209,2,potato,картофель
1210,2,maid,служанка
1211,2,episode,эпизод
1212,2,elect,выбирать
1213,2,edition,издание
1214,2,alone,одинокий
1215,2,campaign,кампания
1216,2,brave,храбрый
1217,2,build,строить
1218,2,bitter,горький
1219,2,beautiful,красивый
1220,2,engagement,занятие
1221,2,companion,компаньон
1222,2,confine,ограничивать
1223,2,liquid,жидкость
1224,2,life,жизнь
1225,2,mighty,мощный
1226,2,pride,гордость
1227,2,plunge,~ныряльщик, плунжер~
1228,2,headline,заголовок
1229,2,flee,убегать
1230,2,geography,география
1231,2,furthermore,кроме того
1232,2,learn,учить
1233,2,kitten,котенок
1234,2,kingdom,королевство
1235,2,resist,сопротивляться
1236,2,stop,~остановка, перерыв~
1237,2,sit,сидеть
1238,2,transmission,передача
1239,2,youngster,юнец
1240,2,word,слово
1241,2,winner,победитель
1242,2,urgent,неотложный
1243,2,treat,~обращаться, относиться~
1244,2,top,~вершина, волчок~
1245,2,unanimous,единодушный
1246,2,so,так
1247,2,refuse,отказывать
1248,2,fourth,четвертый
1249,2,good-natured,добродушный
1250,2,plain,~равнина, ясный~
1251,2,conductor,кондуктор
1252,2,describe,описывать
1253,2,espionage,шпионаж
1254,2,exclusive,исключительный
1255,2,drop,~опускать, капля~
1256,2,behave,вести себя
1257,2,anxious,беспокоящийся
1258,2,add,добавлять
1259,2,bond,облигация
1260,2,break,ломать
1261,2,bride,невеста
1262,2,caution,осторожность
1263,2,across,поперек
1264,2,dream,видеть сны
1265,2,dominate,доминировать
1266,2,exist,существовать
1267,2,contend,соперничать
1268,2,poll,список избирателей
1269,2,likelihood,вероятность
1270,2,lip,губа
1271,2,governor,правитель
1272,2,legal,юридический
1273,2,history,история
1274,2,radio,радио
1275,2,snack,легкая закуска
1276,2,slip,карточка
1277,2,shout,~крик, выкрикивать~
1278,2,topic,тема
1279,2,tight,тесный
1280,2,usual,обычный
1281,2,verdict,вердикт
1282,2,wolf,волк
1283,2,visitor,посетитель
1284,2,unaware,незнающий
1285,2,through,~прямой, сквозной~
1286,2,tax,налог
1287,2,shelter,убежище
1288,2,spaniard,испанец
1289,2,stick,~втыкать, приклеивать~
1290,2,relax,расслабляться
1291,2,route,маршрут
1292,2,saturday,суббота
1293,2,kindly,доброжелательно
1294,2,institution,учреждение
1295,2,jail,заключать в тюрьму
1296,2,frontier,рубеж
1297,2,man,человек
1298,2,expensive,дорогостоящий
1299,2,evil,зло
1300,2,establish,учреждать
1301,2,endless,бесконечный
1302,2,feel,чувствовать
1303,2,fear,~страх, опасение~
1304,2,assist,помощь
1305,2,arrive,прибывать
1306,2,audience,аудитория(публика)
1307,2,awful,ужасный
1308,2,arrival,прибытие
1309,2,banish,изгонять
1310,2,above,наверху
1311,2,acclaim,приветствовать
1312,2,advertisement,реклама
1313,2,blossom,цветение
1314,2,drag,~затянулись, задержка~
1315,2,lose,терять
1316,2,friend,друг
1317,2,forbid,запрещать
1318,2,gloomy,~мрачный, гнетущий, хмурый~
1319,2,internal,внутренний
1320,2,intimate,интимный
1321,2,lack,недостаток
1322,2,immigration,иммиграция
1323,2,impossible,невозможный
1324,2,rather,~скорее, весьма~
1325,2,read,читать
1326,2,radar,радар
1327,2,traffic,уличное движение
1328,2,venture,коммерч.предприятие
1329,2,upper,верхний
1330,2,whole,целое
1331,2,threat,угроза
1332,2,therefore,поэтому
1333,2,such,такой
1334,2,promise,обещать
1335,2,spite,злость
1336,2,shore,берег
1337,2,shy,застенчивый
1338,2,frost,мороз
1339,2,location,расположение
1340,2,mining,горное дело
1341,2,during,в течение
1342,2,electronic,электронный
1343,2,faith,вера
1344,2,faint,обморок
1345,2,confident,уверенный
1346,2,blow,дуть
1347,2,chant,распевать
1348,2,cereal,хлебный злак
1349,2,cheese,сыр
1350,2,appeal,привлекательность
1351,2,ban,запрет
1352,2,avenue,авеню
1353,2,agree,соглашаться
1354,2,body,тело
1355,2,creature,живое существо
1356,2,lion,лев
1357,2,mad,сумасшедший
1358,2,process,процесс
1359,2,give,давать
1360,2,graduation,окончание учебы
1361,2,import,импорт
1362,2,impress,отпечатывать
1363,2,leash,привязь
1364,2,invite,приглашать
1365,2,situation,ситуация
1366,2,slab,плита
1367,2,propulsion,поступат.движение
1368,2,public,общественный
1369,2,score,~рубец, счет~
1370,2,same,тот же самый
1371,2,translate,переводить
1372,2,trickle,струйка
1373,2,trolley,тележка
1374,2,virgin,девственный
1375,2,vacation,каникулы
1376,2,western,западный
1377,2,warning,предупреждение
1378,2,wreck,крушение
1379,2,theft,кража
1380,2,right,~правый, правильно~
1381,2,rank,ранг
1382,2,refer,ссылаться
1383,2,skilled,умелый
1384,2,leg,нога
1385,2,lemon,лимон
1386,2,implement,инструмент
1387,2,inside,внутрь
1388,2,honesty,честность
1389,2,grandfather,дедушка
1390,2,magnificent,великолепный
1391,2,december,декабрь
1392,2,explosive,взрывчатый
1393,2,effective,эффективный
1394,2,dispute,спорить
1395,2,between,между
1396,2,cheerful,~веселый, жизнерадостный~
1397,2,accept,принимать
1398,2,bar,бар
1399,2,balance,баланс
1400,2,advise,советовать
1401,2,cable,~телеграмма, кабель~
1402,2,favorite,излюбленный
1403,2,dignity,достоинство
1404,2,mayor,мэр
1405,2,form,~форма, формировать~
1406,2,frequent,частый
1407,2,high,высокий
1408,2,hot,горячий
1409,2,insect,насекомое
1410,2,increase,увеличивать(ся)
1411,2,land,земля
1412,2,insurance,страхование
1413,2,seek,искать
1414,2,sorry,извините!
1415,2,proud,гордый
1416,2,provision,провизия
1417,2,tell,рассказать
1418,2,wake,~будить, просыпаться~
1419,2,when,когда
1420,2,urban,городской
1421,2,vow,обет
1422,2,warm,теплый
1423,2,wound,рана
1424,2,tend,иметь тенденцию
1425,2,trick,трюк
1426,2,proper,~присущий, надлежащий~
1427,2,frighten,пугать
1428,2,grateful,благодарный
1429,2,manner,манера
1430,2,many,много
1431,2,lovely,приятный
1432,2,custody,попечительство
1433,2,eternal,извечный
1434,2,dress,платье
1435,2,employment,занятость
1436,2,blast,сильный порыв ветра
1437,2,blush,краснеть
1438,2,advance,продвигаться
1439,2,ago,тому назад
1440,2,agency,агентство
1441,2,approach,приближение
1442,2,arrest,арест
1443,2,arrange,договариваться
1444,2,angry,сердитый
1445,2,amazement,изумление
1446,2,elegant,элегантный
1447,2,dope,допинг
1448,2,fatal,фатальный
1449,2,dine,обедать
1450,2,deny,отрицать
1451,2,consideration,рассмотрение
1452,2,meeting,собрание
1453,2,prison,тюрьма
1454,2,grieve,горевать
1455,2,hedge,живая изгородь
1456,2,generation,поколение
1457,2,freeze,замораживание
1458,2,jaw,челюсть
1459,2,indirect,косвенный
1460,2,honor,честь
1461,2,rail,рельс
1462,2,romantic,романтический
1463,2,unfair,несправедливый
1464,2,thick,толстый
1465,2,voice,голос
1466,2,volume,~том, объем,громкость~
1467,2,weigh,взвешивать
1468,2,thin,тонкий
1469,2,transportation,транспортация
1470,2,trail,волочить(ся)
1471,2,reach,достигать
1472,2,relate,рассказывать
1473,2,puppy,щенок
1474,2,january,январь
1475,2,island,остров
1476,2,interfere,вмешиваться
1477,2,fresh,~прохлада, свежий~
1478,2,handsome,красивый
1479,2,concord,соглашение
1480,2,expenditure,расход
1481,2,exhaustion,истощение
1482,2,down,вниз
1483,2,drain,осушать
1484,2,drama,драма
1485,2,address,адрес
1486,2,asset,ценность
1487,2,articulate,произн.отчетливо
1488,2,bird,птица
1489,2,bring,приносить
1490,2,chief,руководитель
1491,2,bribe,взятка
1492,2,borough,город
1493,2,beef,говядина
1494,2,admire,восхищаться
1495,2,apparently,очевидно
1496,2,dispatch,депеша
1497,2,endorse,подписывать
1498,2,delay,задержка
1499,2,diary,дневник
1500,2,curly,вьющийся
1501,2,hesitate,сомневаться
1502,2,frank,искренний
1503,2,fraud,обман
1504,2,fog,туман
1505,2,juicy,сочный
1506,2,powerful,сильный
1507,2,pneumonia,пневмония
